id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,release_date,vote_average,overview,poster_path,budget,runtime,revenue,production_companies
9820,['Nancy Meyers'],Lindsay Lohan,Dennis Quaid,Natasha Richardson,"['Comedy', 'Family']",The Parent Trap,1998-07-28,7.2,"Hallie Parker and Annie James are identical twins separated at a young age because of their parents' divorce. Unknowingly to their parents, the girls are sent to the same summer camp where they meet, discover the truth about themselves, and then plot with each other to switch places.",/dNqgjqxHIdfsQRQL5XTujNfX9pj.jpg,15000000,128,92108518,['Walt Disney Pictures']
9732,['Darrell Rooney'],Matthew Broderick,Neve Campbell,Jason Marsden,"['Family', 'Adventure', 'Animation', 'Action']",The Lion King II: Simba's Pride,1998-10-24,6.9,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?",/sWR1x6UCMCGN9xEf8RGhPS934X0.jpg,0,81,0,"['Disney Television Animation', 'DisneyToon Studios', 'Walt Disney Pictures']"
9487,['John Lasseter'],Dave Foley,Kevin Spacey,Julia Louis-Dreyfus,"['Adventure', 'Animation', 'Comedy', 'Family']",A Bug's Life,1998-11-25,7.0,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg,120000000,95,363258859,"['Pixar', 'Walt Disney Pictures']"
857,['Steven Spielberg'],Tom Hanks,Tom Sizemore,Edward Burns,"['Drama', 'History', 'War']",Saving Private Ryan,1998-07-24,8.2,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg,70000000,169,481840909,"['Paramount', 'Amblin Entertainment', 'Mutual Film Company', 'DreamWorks Pictures', 'The Mark Gordon Company']"
2109,['Brett Ratner'],Jackie Chan,Chris Tucker,Ken Leung,"['Action', 'Comedy', 'Crime']",Rush Hour,1998-09-18,7.0,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",/we7wOLVFgxhzLzUt0qNe50xdIQZ.jpg,33000000,98,244721064,"['Roger Birnbaum Productions', 'New Line Cinema']"
297,['Martin Brest'],Brad Pitt,Anthony Hopkins,Claire Forlani,"['Fantasy', 'Drama', 'Romance']",Meet Joe Black,1998-11-12,7.3,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",/fDPAjvfPMomkKF7cMRmL5Anak61.jpg,90000000,178,142940100,"['Universal Pictures', 'City Light Films']"
11932,['Ronny Yu'],Jennifer Tilly,Brad Dourif,Katherine Heigl,"['Comedy', 'Horror']",Bride of Chucky,1998-10-16,6.0,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",/mAGviFp1ufYM3EaZBSrjPiKPBt6.jpg,25000000,89,50671850,"['Universal Pictures', 'Midwinter Productions Inc.', 'David Kirschner Productions', 'Good Machine']"
95,['Michael Bay'],Bruce Willis,Billy Bob Thornton,Ben Affleck,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",Armageddon,1998-07-01,6.8,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",/eTM3qtGhDU8cvjpoa6KEt5E2auU.jpg,140000000,151,553799566,"['Touchstone Pictures', 'Jerry Bruckheimer Films', 'Valhalla Motion Pictures']"
36647,['Stephen Norrington'],Wesley Snipes,Stephen Dorff,Kris Kristofferson,"['Horror', 'Action']",Blade,1998-08-21,6.8,"The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",/hx0sdduAsr4rq03RZKZzglR25z7.jpg,45000000,121,131183530,"['New Line Cinema', 'Amen Ra Films', 'Imaginary Forces']"
75338,['Aman Chang'],Athena Chu,Francis Ng,Joe Ma,"['Horror', 'Thriller']",Raped by an Angel 2: The Uniform Fan,1998-03-06,4.1,A dentist obsessed with young women in various uniforms stalks two sisters. The oldest sister is romantically pursued by a thug that was just released from prison. The dentist also has the hots for her and the two paths eventually cross,/rTWfRd19l6nDkLmP6IKG40qZ8vt.jpg,0,89,0,['The Young Filmmakers Ltd.']
9837,"['Simon Wells', 'Steve Hickner', 'Brenda Chapman']",Val Kilmer,Ralph Fiennes,Michelle Pfeiffer,"['Adventure', 'Animation', 'Drama', 'Family']",The Prince of Egypt,1998-12-16,7.2,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,70000000,99,218613188,"['DreamWorks Animation', 'DreamWorks Pictures']"
9342,['Martin Campbell'],Antonio Banderas,Anthony Hopkins,Catherine Zeta-Jones,"['Action', 'Adventure']",The Mask of Zorro,1998-07-16,6.5,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",/QBxafkXiqUadYWsVZGhi8qyPT6.jpg,95000000,136,250288523,"['TriStar Pictures', 'Amblin Entertainment']"
929,['Roland Emmerich'],Matthew Broderick,Jean Reno,Maria Pitillo,"['Science Fiction', 'Action', 'Thriller']",Godzilla,1998-05-20,5.6,"French nuclear tests irradiate an iguana into a giant monster that viciously attacks freighter ships in the Pacific Ocean. A team of experts, including Niko Tatopoulos, conclude that the oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan as the US military races to destroy the monster before it reproduces and it's spawn takes over the world.",/tqQ9Nt5C1Z5PRDPxYXQ4qwy5v5V.jpg,130000000,138,379014294,"['TOHO', 'TriStar Pictures', 'Independent Pictures (II)', 'Fried Films', 'Centropolis Entertainment']"
73,['Tony Kaye'],Edward Norton,Edward Furlong,Beverly D'Angelo,['Drama'],American History X,1998-07-01,8.4,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg,20000000,119,23875127,"['New Line Cinema', 'Savoy Pictures', 'The Turman-Morrissey Company']"
8656,['Mimi Leder'],Robert Duvall,Téa Leoni,Elijah Wood,"['Action', 'Drama', 'Science Fiction']",Deep Impact,1998-05-08,6.2,"A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century.",/a3vQS7JKqlOb3MdVJHuTCP9s7Mg.jpg,75000000,120,349464664,"['Paramount', 'Zanuck/Brown Productions', 'Manhattan Project', 'DreamWorks Pictures']"
50124,['Tinto Brass'],Anna Ammirati,Patrick Mower,Max Parodi,"['Comedy', 'Romance']",Frivolous Lola,1998-06-01,4.8,"The story takes place in northern Italy in the 1950's. Lola and Masetto are about to get married. Masetto wants to keep Lola as a virgin until they are married. But Lola is impatient to remain in chastity until the wedding night. She wants to be sure that Masetto is a good lover, before she commits herself into marriage. She does everything to trick Masetto into breaking the moral tradition.",/n691GdFEMP3bBZ3SvLxFD2paAOz.jpg,0,105,0,"['California Film', 'Artisti Associati', 'Cardinal Pictures', 'C.R.C.', 'Production Group', 'P.F.C. 2000']"
8916,"['Eric Darnell', 'Tim Johnson']",Woody Allen,Sharon Stone,Dan Aykroyd,"['Adventure', 'Animation', 'Comedy', 'Family']",Antz,1998-10-02,6.1,"A neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.",/lWPjxbUMpAHFkJpZHHNWhQaRsax.jpg,60000000,83,171757863,"['DreamWorks Animation', 'Pacific Data Images', 'DreamWorks Pictures']"
10228,['Kunihiko Yuyama'],Rica Matsumoto,Ikue Otani,Mayumi Iizuka,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Action']",Pokémon: The First Movie,1998-07-18,6.9,"Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before.",/3m1kyUksL3vf4anbYMbLUWXTb3W.jpg,30000000,85,163644662,"['OLM', 'Shogakukan Production', 'TV Tokyo', ""Pikachu Project '98"", 'Tomy', 'Media Factory', 'Creatures', 'Nintendo', 'GAME FREAK', 'East Japan Marketing & Communications', 'Shogakukan']"
863,['John Lasseter'],Tom Hanks,Tim Allen,Joan Cusack,"['Animation', 'Comedy', 'Family']",Toy Story 2,1999-10-30,7.6,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,90000000,92,497366869,['Pixar']
564,['Stephen Sommers'],Brendan Fraser,Rachel Weisz,John Hannah,"['Adventure', 'Action', 'Fantasy']",The Mummy,1999-04-16,6.9,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,80000000,124,415885488,"['Universal Pictures', 'Alphaville Films']"
497,['Frank Darabont'],Tom Hanks,David Morse,Bonnie Hunt,"['Fantasy', 'Drama', 'Crime']",The Green Mile,1999-12-10,8.5,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",/velWPhVMQeQKcxggNEU8YmIo52R.jpg,60000000,189,286801374,"['Castle Rock Entertainment', 'Darkwoods Productions', 'Warner Bros. Pictures']"
603,"['Lilly Wachowski', 'Lana Wachowski']",Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,"['Action', 'Science Fiction']",The Matrix,1999-03-30,8.2,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg,63000000,136,463517383,"['Village Roadshow Pictures', 'Groucho II Film Partnership', 'Silver Pictures', 'Warner Bros. Pictures']"
550,['David Fincher'],Edward Norton,Brad Pitt,Helena Bonham Carter,"['Drama', 'Thriller', 'Comedy']",Fight Club,1999-10-15,8.4,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,63000000,139,100853753,"['Regency Enterprises', 'Fox 2000 Pictures', 'Taurus Film', 'Atman Entertainment', 'Knickerbocker Films', 'The Linson Company', '20th Century Fox']"
37135,"['Kevin Lima', 'Chris Buck']",Tony Goldwyn,Minnie Driver,Glenn Close,"['Family', 'Adventure', 'Animation', 'Drama']",Tarzan,1999-06-18,7.4,"Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...",/ceGk1VcuI8pSXQhSlnqsqTFCPLD.jpg,130000000,88,448191819,"['Walt Disney Pictures', 'Edgar Rice Burroughs Inc.', 'Walt Disney Feature Animation']"
10386,['Brad Bird'],Vin Diesel,Eli Marienthal,Jennifer Aniston,"['Family', 'Animation', 'Science Fiction', 'Drama']",The Iron Giant,1999-08-06,7.9,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",/mThOw5rXLtdbY3WmuTsS9zsQBMG.jpg,70000000,86,23159305,"['Warner Bros. Pictures', 'Warner Bros. Animation']"
2105,['Paul Weitz'],Jason Biggs,Chris Klein,Thomas Ian Nicholas,"['Comedy', 'Romance']",American Pie,1999-07-09,6.6,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",/5P68by2Thn8wHAziyWGEw2O7hco.jpg,11000000,95,235483004,"['Summit Entertainment', 'Universal Pictures', 'Newmarket Capital Group', 'Zide-Perry Productions']"
26338,['Catherine Breillat'],Caroline Ducey,Sagamore Stévenin,François Berléand,"['Drama', 'Romance']",Romance,1999-04-14,5.4,"Although deeply in love with her boyfriend — and indeed sleeping in the same bed with him — a schoolteacher cannot handle the almost complete lack of intimacy he will allow. Increasingly frustrated, she gradually finds her sexual appetites leading her into ever more risky situations, including a developing one with the headmaster.",/wwjIHZdrozHHfM54ieDlz0VRXCS.jpg,0,99,1314053,"['CB Films', 'PROCIREP', 'CNC', 'Canal+', 'ARTE France Cinéma', 'Flach Film']"
745,['M. Night Shyamalan'],Bruce Willis,Haley Joel Osment,Toni Collette,"['Mystery', 'Thriller', 'Drama']",The Sixth Sense,1999-08-06,7.9,"Following an unexpected tragedy, a child psychologist named Malcolm Crowe meets an nine year old boy named Cole Sear, who is hiding a dark secret.",/4AfSDjjCy6T5LA1TMz0Lh2HlpRh.jpg,40000000,107,672806292,"['Spyglass Entertainment', 'The Kennedy/Marshall Company', 'Hollywood Pictures', 'Barry Mendel Productions']"
9473,['Trey Parker'],Trey Parker,Matt Stone,Mary Kay Bergman,"['Animation', 'Comedy']","South Park: Bigger, Longer & Uncut",1999-06-30,7.2,"When the four boys see an R-rated movie featuring Canadians Terrance and Philip, they are pronounced ""corrupted"", and their parents pressure the United States to wage war against Canada.",/tS0PedvA2mFO9VCHYwQpaU1K36U.jpg,21000000,81,83137603,"['Comedy Central Films', 'Comedy Central', 'Paramount', 'Scott Rudin Productions', 'Warner Bros. Pictures', 'South Park Studios']"
422585,"['Matías Cruz', 'Daniel Benavides', 'Coke Hidalgo', 'Antonia Olivares']",Keyros Guillén,Nicolás Saavedra,Aline Küppenheim,['Drama'],Sex Stories,1999-01-01,6.0,,/f2ZYuXDZ0gVJoFWJVp7nzevNopB.jpg,0,0,0,['Escuela de Cine de Chile']
10137,['Rob Minkoff'],Michael J. Fox,Chazz Palminteri,Nathan Lane,"['Family', 'Fantasy', 'Comedy', 'Adventure']",Stuart Little,1999-12-17,6.0,"The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while searching for his lost bird friend and living with a human family as their child.",/niZSfupE9XR7GmEUq2XdURVH66T.jpg,133000000,84,300135367,"['Franklin/Waterman Productions', 'Columbia Pictures', 'Global Medien KG', 'Red Wagon Entertainment']"
2667,"['Daniel Myrick', 'Eduardo Sánchez']",Rei Hance,Michael C. Williams,Joshua Leonard,"['Horror', 'Mystery']",The Blair Witch Project,1999-07-14,6.3,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",/9050VGrYjYrEjpOvDZVAngLbg1f.jpg,200000,81,248639099,"['Haxan Films', 'Artisan Entertainment']"
345,['Stanley Kubrick'],Tom Cruise,Nicole Kidman,Sydney Pollack,"['Drama', 'Thriller', 'Mystery']",Eyes Wide Shut,1999-07-16,7.5,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg,65000000,159,162091208,"['Stanley Kubrick Productions', 'Hobby Films', 'Warner Bros. Pictures', 'Pole Star']"
221912,['Wong Jing'],Nick Cheung,Suki Kwan,Sherming Yiu,['Thriller'],Raped by an Angel 4: The Rapist's Union,1999-01-17,5.8,"CIA agent turned HIV positive sexual predator Daniel (Ben Ng) uses his wealth and collection of high-tech gadgets to prey on unsuspecting women. After arranging for the prison breakout of notorious rapists ""Rain Killer"" Chan Kok-Wan (Ankee Leung) and ""Tuen Mun Rapist"" Ko Sheung-wai (	Chan Chi-Fai), Daniel invites the men to ravage the two women he has chained in the basement. He next sets his sights on Kwan Shi-han (Suki Kwan), the romance novelist next door, but, first, preys on her movie star friend, Icy (Yeung Fan). Desperate for a lead, the police consult a semi-reformed deviant known as ""The Human Milk Drinking Doctor"" (Anthony Wong), who used to prey on lactating women and now controls his sexual urges by working as a porno theatre projectionist.",/c5mn7ejvETjHnazdwWmNQRmxKvO.jpg,0,81,0,"['China Star Entertainment', ""Jing's Production Limited""]"
1893,['George Lucas'],Liam Neeson,Ewan McGregor,Natalie Portman,"['Adventure', 'Action', 'Science Fiction']",Star Wars: Episode I - The Phantom Menace,1999-05-19,6.5,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",/6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,115000000,136,924317558,['Lucasfilm']
4951,['Gil Junger'],Julia Stiles,Heath Ledger,Joseph Gordon-Levitt,"['Comedy', 'Romance', 'Drama']",10 Things I Hate About You,1999-03-30,7.6,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,16000000,97,53478166,"['Mad Chance', 'Jaret Entertainment']"
14,['Sam Mendes'],Kevin Spacey,Annette Bening,Thora Birch,['Drama'],American Beauty,1999-09-15,8.0,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",/wby9315QzVKdW9BonAefg8jGTTb.jpg,15000000,122,356296601,"['Jinks/Cohen Company', 'DreamWorks Pictures']"
2668,['Tim Burton'],Johnny Depp,Christina Ricci,Miranda Richardson,"['Drama', 'Fantasy', 'Thriller', 'Mystery', 'Horror']",Sleepy Hollow,1999-11-19,7.2,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. Locals believe the culprit to be none other than the legendary Headless Horseman.,/coNhvSgZ7bpoyhEWckY6JDusuiP.jpg,100000000,105,206071502,"['Paramount', 'Mandalay Pictures', 'American Zoetrope', 'Tim Burton Productions', 'Karol Film Productions', 'Scott Rudin Productions', 'Adam Schroeder Entertainment', 'Dieter Geissler Filmproduktion']"
4247,['Keenen Ivory Wayans'],Anna Faris,Jon Abrahams,Marlon Wayans,['Comedy'],Scary Movie,2000-07-07,6.3,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",/lRQiJXETkCnVVurHmglNvMXrZOx.jpg,19000000,88,278019771,"['Brad Grey Pictures', 'Gold/Miller Productions', 'Wayans Bros. Entertainment', 'Dimension Films']"
4234,['Wes Craven'],David Arquette,Neve Campbell,Courteney Cox,"['Horror', 'Mystery']",Scream 3,2000-02-03,6.0,"While Sidney lives in safely guarded seclusion, bodies begin dropping around the Hollywood set of STAB 3, the latest movie based on the gruesome Woodsboro killings.",/lTlsGvnmBGAN61znCguHNRakAFi.jpg,40000000,116,161834276,"['Craven-Maddalena Films', 'Dimension Films', 'Konrad Pictures']"
11688,['Mark Dindal'],David Spade,John Goodman,Eartha Kitt,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",The Emperor's New Groove,2000-12-15,7.5,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",/xU635vn1lMD9DWDloeuKmuhxxnQ.jpg,100000000,78,169327687,"['Walt Disney Pictures', 'Walt Disney Feature Animation']"
11849,['Courtney Solomon'],Justin Whalin,Jeremy Irons,Thora Birch,"['Drama', 'Adventure', 'Fantasy']",Dungeons & Dragons,2000-12-08,4.3,"The Empire of Izmer is a divided land: elite magicians called “mages” rule while lowly commoners are powerless. When Empress Savina vows to bring equality and prosperity to her land, the evil mage Profion plots to depose her.",/bbVFeTA4vv7gqXb8dPzxTg9j2gr.jpg,35000000,107,15185241,"['New Line Cinema', 'Silver Pictures', 'Sweetpea Entertainment', 'Behaviour Worldwide', 'MDP Worldwide', 'Stillking Films']"
10867,['Giuseppe Tornatore'],Monica Bellucci,Giuseppe Sulfaro,Luciano Federico,['Drama'],Malena,2000-03-16,7.4,"During WWII, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town.",/buHqp8EkL3euRffvD1lQLVZqsFz.jpg,0,109,14493284,"['Miramax', 'Medusa Produzione', 'Pacific Pictures', 'Tele+']"
98,['Ridley Scott'],Russell Crowe,Joaquin Phoenix,Connie Nielsen,"['Action', 'Drama', 'Adventure']",Gladiator,2000-05-04,8.2,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.",/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,103000000,155,465361176,"['Universal Pictures', 'Scott Free Productions', 'Red Wagon Entertainment', 'Mill Film', 'C & L', 'Dawliz', 'DreamWorks Pictures']"
11978,"['George Tillman, Jr.']",Robert De Niro,Cuba Gooding Jr.,Charlize Theron,['Drama'],Men of Honor,2000-09-13,7.4,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",/wNUAnXV1mzOOfvnVBIYsalkk078.jpg,32000000,129,82343495,['Fox 2000 Pictures']
10567,"['Ralph Zondag', 'Eric Leighton']",D.B. Sweeney,Alfre Woodard,Ossie Davis,"['Family', 'Animation']",Dinosaur,2000-05-19,6.5,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,/rSje3FS7ycJSglowlngjsvDt7vO.jpg,127500000,82,354248063,"['Walt Disney Pictures', 'Walt Disney Feature Animation']"
9532,['James Wong'],Devon Sawa,Ali Larter,Kerr Smith,['Horror'],Final Destination,2000-03-17,6.6,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,23000000,98,112880294,"['Hard Eight Pictures', 'New Line Cinema', 'Zide-Perry Productions']"
8871,['Ron Howard'],Jim Carrey,Taylor Momsen,Jeffrey Tambor,"['Family', 'Comedy', 'Fantasy']",How the Grinch Stole Christmas,2000-11-15,6.7,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,/1WZbbPApEivA421gCOluuzMMKCk.jpg,123000000,104,345823040,"['Universal Pictures', 'Imagine Entertainment', 'LUNI Productions GmbH and Company KG']"
1359,['Mary Harron'],Christian Bale,Willem Dafoe,Jared Leto,"['Thriller', 'Drama', 'Crime']",American Psycho,2000-04-13,7.4,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,7000000,102,34266564,"['Muse Productions', 'Pressman Film', 'Lionsgate']"
16366,"['Rob LaDuca', 'Robert C. Ramirez']",Ben Affleck,Mark Hamill,Richard Herd,"['Family', 'Animation']",Joseph: King of Dreams,2000-11-07,6.8,"In this animated retelling of the story from the Bible's Book of Genesis, Joseph's gift of dream interpretation and his brilliantly colored coat inspires jealousy in his brothers.",/sUKImRHScrjrvaG2FwxCRY5ldtx.jpg,0,75,0,"['Universal Home Video', 'DreamWorks Animation', 'DreamWorks Home Entertainment']"
7443,"['Nick Park', 'Peter Lord']",Mel Gibson,Julia Sawalha,Phil Daniels,"['Animation', 'Comedy', 'Family']",Chicken Run,2000-06-23,6.7,"The creators of Wallace & Gromit bring you an exciting and original story about a group of chickens determined to fly the coop–even if they can’t fly! It’s hardly poultry in motion when Rocky (Mel Gibson) attempts to teach Ginger and her feathered friends to fly…but, with teamwork, determination and a little bit o’ cluck, the fearless flock plots one last attempt in a spectacular bid for freedom.",/sKr9uEqQ0NWQhb29XIJvpT43khk.jpg,45000000,84,224834564,"['DreamWorks Animation', 'Aardman', 'Pathé', 'DreamWorks Pictures']"
10501,"['Bibo Bergeron', 'Don Paul']",Kenneth Branagh,Kevin Kline,Rosie Perez,"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",The Road to El Dorado,2000-03-31,7.2,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?",/ryXm7xp4aqQyda0FU2eMfHehPBg.jpg,95000000,89,76432727,"['DreamWorks Animation', 'DreamWorks Pictures']"
8358,['Robert Zemeckis'],Tom Hanks,Helen Hunt,Chris Noth,"['Adventure', 'Drama']",Cast Away,2000-12-22,7.7,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",/6Zp6oj4QxpYFFvrVtb4kGc7r0jK.jpg,90000000,143,429632142,"['Playtone', 'ImageMovers', '20th Century Fox', 'DreamWorks Pictures']"
