,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
1175,Stanley Donen,Cary Grant,Ingrid Bergman,Cecil Parker,Comedy Romance,indiscreet,Cary Grant Ingrid Bergman Cecil Parker Stanley Donen Comedy Romance
1176,Andrzej Wajda,Zbigniew Cybulski,Ewa Krzyżewska,Wacław Zastrzeżynski,Drama Romance War,ashes and diamonds,Zbigniew Cybulski Ewa Krzyżewska Wacław Zastrzeżynski Andrzej Wajda Drama Romance War
1177,Kurt Neumann,David Hedison,Patricia Owens,Vincent Price,Horror Science Fiction,the fly,David Hedison Patricia Owens Vincent Price Kurt Neumann Horror Science Fiction
1178,Richard Quine,Kim Novak,James Stewart,Jack Lemmon,Comedy Fantasy Romance,"bell, book and candle",Kim Novak James Stewart Jack Lemmon Richard Quine Comedy Fantasy Romance
1179,Michael Curtiz,Elvis Presley,Carolyn Jones,Walter Matthau,Drama Action Music Romance,king creole,Elvis Presley Carolyn Jones Walter Matthau Michael Curtiz Drama Action Music Romance
1180,Clyde Geronimi,Mary Costa,Bill Shirley,Eleanor Audley,Fantasy Animation Romance Family,sleeping beauty,Mary Costa Bill Shirley Eleanor Audley Clyde Geronimi Fantasy Animation Romance Family
1181,William Wyler,Charlton Heston,Haya Harareet,Stephen Boyd,Action Drama History,ben-hur,Charlton Heston Haya Harareet Stephen Boyd William Wyler Action Drama History
1182,Henry Levin,Pat Boone,James Mason,Arlene Dahl,Adventure Fantasy Family,journey to the center of the earth,Pat Boone James Mason Arlene Dahl Henry Levin Adventure Fantasy Family
1183,Howard Hawks,John Wayne,Dean Martin,Ricky Nelson,Western,rio bravo,John Wayne Dean Martin Ricky Nelson Howard Hawks Western
1184,Billy Wilder,Tony Curtis,Jack Lemmon,Marilyn Monroe,Comedy Music Romance Crime,some like it hot,Tony Curtis Jack Lemmon Marilyn Monroe Billy Wilder Comedy Music Romance Crime
1185,King Vidor,Yul Brynner,Gina Lollobrigida,George Sanders,History Romance,solomon and sheba,Yul Brynner Gina Lollobrigida George Sanders King Vidor History Romance
1186,Alfred Hitchcock,Cary Grant,Eva Marie Saint,James Mason,Mystery Thriller,north by northwest,Cary Grant Eva Marie Saint James Mason Alfred Hitchcock Mystery Thriller
1187,George Stevens,Millie Perkins,Joseph Schildkraut,Shelley Winters,Drama History,the diary of anne frank,Millie Perkins Joseph Schildkraut Shelley Winters George Stevens Drama History
1188,Alain Resnais,Emmanuelle Riva,Eiji Okada,Stella Dassas,Drama History Romance,hiroshima mon amour,Emmanuelle Riva Eiji Okada Stella Dassas Alain Resnais Drama History Romance
1189,Edward Dmytryk,Richard Widmark,Henry Fonda,Anthony Quinn,Western,warlock,Richard Widmark Henry Fonda Anthony Quinn Edward Dmytryk Western
1190,François Truffaut,Jean-Pierre Léaud,Claire Maurier,Albert Rémy,Drama,the 400 blows,Jean-Pierre Léaud Claire Maurier Albert Rémy François Truffaut Drama
1191,John Sturges,Kirk Douglas,Anthony Quinn,Earl Holliman,Western Thriller,last train from gun hill,Kirk Douglas Anthony Quinn Earl Holliman John Sturges Western Thriller
1192,Miguel M. Delgado,"Mario Moreno ""Cantinflas""",Teresa Velázquez,Joaquín García Vargas,Comedy,sube y baja,"Mario Moreno ""Cantinflas"" Teresa Velázquez Joaquín García Vargas Miguel M. Delgado Comedy"
1193,Otto Preminger,James Stewart,Lee Remick,Ben Gazzara,Crime Drama Mystery,anatomy of a murder,James Stewart Lee Remick Ben Gazzara Otto Preminger Crime Drama Mystery
1194,Michael Gordon,Rock Hudson,Doris Day,Tony Randall,Comedy Romance,pillow talk,Rock Hudson Doris Day Tony Randall Michael Gordon Comedy Romance
1195,Yasujirō Ozu,Ganjirô Nakamura II,Machiko Kyō,Ayako Wakao,Drama,floating weeds,Ganjirô Nakamura II Machiko Kyō Ayako Wakao Yasujirō Ozu Drama
1196,Edward D. Wood Jr.,Gregory Walcott,Mona McKinnon,Duke Moore,Horror Science Fiction,plan 9 from outer space,Gregory Walcott Mona McKinnon Duke Moore Edward D. Wood Jr. Horror Science Fiction
1197,Douglas Sirk,Lana Turner,John Gavin,Sandra Dee,Drama Romance,imitation of life,Lana Turner John Gavin Sandra Dee Douglas Sirk Drama Romance
1198,Blake Edwards,Cary Grant,Tony Curtis,Joan O'Brien,Action Comedy Romance,operation petticoat,Cary Grant Tony Curtis Joan O'Brien Blake Edwards Action Comedy Romance
1199,Kon Ichikawa,Eiji Funakoshi,Osamu Takizawa,Mickey Curtis,Drama War,fires on the plain,Eiji Funakoshi Osamu Takizawa Mickey Curtis Kon Ichikawa Drama War
1200,Stanley Kubrick,Kirk Douglas,Laurence Olivier,Jean Simmons,History War Drama Adventure,spartacus,Kirk Douglas Laurence Olivier Jean Simmons Stanley Kubrick History War Drama Adventure
1201,John Sturges,Yul Brynner,Eli Wallach,Steve McQueen,Western Action Adventure,the magnificent seven,Yul Brynner Eli Wallach Steve McQueen John Sturges Western Action Adventure
1202,Alfred Hitchcock,Anthony Perkins,Vera Miles,John Gavin,Horror Drama Thriller,psycho,Anthony Perkins Vera Miles John Gavin Alfred Hitchcock Horror Drama Thriller
1203,George Pal,Rod Taylor,Alan Young,Yvette Mimieux,Thriller Adventure Fantasy Science Fiction Romance,the time machine,Rod Taylor Alan Young Yvette Mimieux George Pal Thriller Adventure Fantasy Science Fiction Romance
1204,Billy Wilder,Jack Lemmon,Shirley MacLaine,Fred MacMurray,Comedy Drama Romance,the apartment,Jack Lemmon Shirley MacLaine Fred MacMurray Billy Wilder Comedy Drama Romance
1205,Jean-Luc Godard,Jean-Paul Belmondo,Jean Seberg,Daniel Boulanger,Drama Crime,breathless,Jean-Paul Belmondo Jean Seberg Daniel Boulanger Jean-Luc Godard Drama Crime
1206,Lewis Milestone,Frank Sinatra,Dean Martin,Sammy Davis Jr.,Crime Comedy Music,ocean's eleven,Frank Sinatra Dean Martin Sammy Davis Jr. Lewis Milestone Crime Comedy Music
1207,Federico Fellini,Marcello Mastroianni,Anita Ekberg,Anouk Aimée,Comedy Drama,la dolce vita,Marcello Mastroianni Anita Ekberg Anouk Aimée Federico Fellini Comedy Drama
1208,Jacques Becker,Michel Constantin,Jean Keraudy,Philippe Leroy,Crime Drama Thriller History,le trou,Michel Constantin Jean Keraudy Philippe Leroy Jacques Becker Crime Drama Thriller History
1209,John Huston,Burt Lancaster,Audrey Hepburn,Audie Murphy,Romance Western,the unforgiven,Burt Lancaster Audrey Hepburn Audie Murphy John Huston Romance Western
1210,Luchino Visconti,Alain Delon,Renato Salvatori,Annie Girardot,Crime Drama,rocco and his brothers,Alain Delon Renato Salvatori Annie Girardot Luchino Visconti Crime Drama
1211,Wolf Rilla,George Sanders,Barbara Shelley,Martin Stephens,Horror Science Fiction,village of the damned,George Sanders Barbara Shelley Martin Stephens Wolf Rilla Horror Science Fiction
1212,Ken Annakin,John Mills,Dorothy McGuire,James MacArthur,Adventure Family,swiss family robinson,John Mills Dorothy McGuire James MacArthur Ken Annakin Adventure Family
1213,Vittorio De Sica,Sophia Loren,Jean-Paul Belmondo,Raf Vallone,Drama War,two women,Sophia Loren Jean-Paul Belmondo Raf Vallone Vittorio De Sica Drama War
1214,René Clément,Alain Delon,Marie Laforêt,Maurice Ronet,Crime Drama Thriller,purple noon,Alain Delon Marie Laforêt Maurice Ronet René Clément Crime Drama Thriller
1215,Georges Franju,Pierre Brasseur,Alida Valli,Edith Scob,Drama Horror Thriller,eyes without a face,Pierre Brasseur Alida Valli Edith Scob Georges Franju Drama Horror Thriller
1216,William Castle,Charles Herbert,Jo Morrow,Martin Milner,Horror,13 ghosts,Charles Herbert Jo Morrow Martin Milner William Castle Horror
1217,John Ford,Jeffrey Hunter,Woody Strode,Constance Towers,Western,sergeant rutledge,Jeffrey Hunter Woody Strode Constance Towers John Ford Western
1218,Terence Fisher,Peter Cushing,Martita Hunt,Yvonne Monlaur,Horror,the brides of dracula,Peter Cushing Martita Hunt Yvonne Monlaur Terence Fisher Horror
1219,Roger Corman,Jonathan Haze,Jackie Joseph,Mel Welles,Horror Comedy Science Fiction,the little shop of horrors,Jonathan Haze Jackie Joseph Mel Welles Roger Corman Horror Comedy Science Fiction
1220,Hamilton Luske,Rod Taylor,J. Pat O'Malley,Betty Lou Gerson,Adventure Animation Comedy Family,one hundred and one dalmatians,Rod Taylor J. Pat O'Malley Betty Lou Gerson Hamilton Luske Adventure Animation Comedy Family
1221,Blake Edwards,Audrey Hepburn,George Peppard,Patricia Neal,Comedy Romance,breakfast at tiffany's,Audrey Hepburn George Peppard Patricia Neal Blake Edwards Comedy Romance
1222,Nicholas Ray,Jeffrey Hunter,Siobhán McKenna,Hurd Hatfield,Drama History,king of kings,Jeffrey Hunter Siobhán McKenna Hurd Hatfield Nicholas Ray Drama History
1223,David Swift,Hayley Mills,Maureen O'Hara,Brian Keith,Comedy Family,the parent trap,Hayley Mills Maureen O'Hara Brian Keith David Swift Comedy Family
1224,Robert Rossen,Paul Newman,Jackie Gleason,Piper Laurie,Drama Romance,the hustler,Paul Newman Jackie Gleason Piper Laurie Robert Rossen Drama Romance
1225,Akira Kurosawa,Toshirō Mifune,Tatsuya Nakadai,Yōko Tsukasa,Drama Thriller,yojimbo,Toshirō Mifune Tatsuya Nakadai Yōko Tsukasa Akira Kurosawa Drama Thriller
1226,Richard Fleischer,Anthony Quinn,Silvana Mangano,Arthur Kennedy,Adventure Drama History,barabbas,Anthony Quinn Silvana Mangano Arthur Kennedy Richard Fleischer Adventure Drama History
1227,J. Lee Thompson,Gregory Peck,David Niven,Anthony Quinn,War Action,the guns of navarone,Gregory Peck David Niven Anthony Quinn J. Lee Thompson War Action
1228,Robert Wise,Natalie Wood,Richard Beymer,Rita Moreno,Crime Drama Romance,west side story,Natalie Wood Richard Beymer Rita Moreno Robert Wise Crime Drama Romance
1229,Michael Curtiz,John Wayne,Stuart Whitman,Ina Balin,Romance Western Action Adventure,the comancheros,John Wayne Stuart Whitman Ina Balin Michael Curtiz Romance Western Action Adventure
1230,Luis Buñuel,Silvia Pinal,Francisco Rabal,Fernando Rey,Drama,viridiana,Silvia Pinal Francisco Rabal Fernando Rey Luis Buñuel Drama
1231,Stanley Kramer,Spencer Tracy,Burt Lancaster,Richard Widmark,Drama History War,judgment at nuremberg,Spencer Tracy Burt Lancaster Richard Widmark Stanley Kramer Drama History War
1232,Cy Endfield,Michael Craig,Joan Greenwood,Michael Callan,Adventure Family Science Fiction,mysterious island,Michael Craig Joan Greenwood Michael Callan Cy Endfield Adventure Family Science Fiction
1233,Anthony Mann,Charlton Heston,Sophia Loren,Raf Vallone,Action Drama History Romance War,el cid,Charlton Heston Sophia Loren Raf Vallone Anthony Mann Action Drama History Romance War
1234,George Pollock,Margaret Rutherford,Arthur Kennedy,Muriel Pavlow,Comedy Crime Drama Mystery,murder she said,Margaret Rutherford Arthur Kennedy Muriel Pavlow George Pollock Comedy Crime Drama Mystery
1235,Michelangelo Antonioni,Marcello Mastroianni,Jeanne Moreau,Monica Vitti,Drama Romance,la notte,Marcello Mastroianni Jeanne Moreau Monica Vitti Michelangelo Antonioni Drama Romance
1236,Alain Resnais,Delphine Seyrig,Giorgio Albertazzi,Sacha Pitoëff,Drama Romance,last year at marienbad,Delphine Seyrig Giorgio Albertazzi Sacha Pitoëff Alain Resnais Drama Romance
1237,Miguel M. Delgado,"Mario Moreno ""Cantinflas""",Lilia Prado,Sara García,Comedy,el analfabeto,"Mario Moreno ""Cantinflas"" Lilia Prado Sara García Miguel M. Delgado Comedy"
1238,Sergio Leone,Rory Calhoun,Lea Massari,Georges Marchal,History Drama Adventure,the colossus of rhodes,Rory Calhoun Lea Massari Georges Marchal Sergio Leone History Drama Adventure
1239,Billy Wilder,James Cagney,Liselotte Pulver,Horst Buchholz,Comedy,"one, two, three",James Cagney Liselotte Pulver Horst Buchholz Billy Wilder Comedy
1240,Terence Young,Sean Connery,Ursula Andress,Joseph Wiseman,Adventure Action Thriller,dr. no,Sean Connery Ursula Andress Joseph Wiseman Terence Young Adventure Action Thriller
1241,Luciano Salce,Ugo Tognazzi,Catherine Spaak,Gianni Garko,Romance Comedy Drama,crazy desire,Ugo Tognazzi Catherine Spaak Gianni Garko Luciano Salce Romance Comedy Drama
1242,Stanley Kubrick,James Mason,Shelley Winters,Sue Lyon,Drama Comedy Romance,lolita,James Mason Shelley Winters Sue Lyon Stanley Kubrick Drama Comedy Romance
1243,David Lean,Peter O'Toole,Alec Guinness,Anthony Quinn,Adventure Drama History War,lawrence of arabia,Peter O'Toole Alec Guinness Anthony Quinn David Lean Adventure Drama History War
1244,Masaki Kobayashi,Tatsuya Nakadai,Akira Ishihama,Shima Iwashita,Action Drama History,harakiri,Tatsuya Nakadai Akira Ishihama Shima Iwashita Masaki Kobayashi Action Drama History
1245,Federico Fellini,Anita Ekberg,Peppino De Filippo,Romy Schneider,Romance Fantasy Comedy,boccaccio '70,Anita Ekberg Peppino De Filippo Romy Schneider Federico Fellini Romance Fantasy Comedy
1246,Bernhard Wicki,Eddie Albert,Paul Anka,Arletty,War Action Drama,the longest day,Eddie Albert Paul Anka Arletty Bernhard Wicki War Action Drama
1247,John Ford,John Wayne,James Stewart,Vera Miles,Western,the man who shot liberty valance,John Wayne James Stewart Vera Miles John Ford Western
1248,Robert Mulligan,Gregory Peck,Mary Badham,Phillip Alford,Drama Crime,to kill a mockingbird,Gregory Peck Mary Badham Phillip Alford Robert Mulligan Drama Crime
1249,Mervyn LeRoy,Natalie Wood,Rosalind Russell,Karl Malden,Comedy Drama Music,gypsy,Natalie Wood Rosalind Russell Karl Malden Mervyn LeRoy Comedy Drama Music
1250,Howard Hawks,John Wayne,Hardy Krüger,Elsa Martinelli,Action Adventure Comedy,hatari!,John Wayne Hardy Krüger Elsa Martinelli Howard Hawks Action Adventure Comedy
1251,John Frankenheimer,Burt Lancaster,Karl Malden,Thelma Ritter,Crime Drama,birdman of alcatraz,Burt Lancaster Karl Malden Thelma Ritter John Frankenheimer Crime Drama
1252,J. Lee Thompson,Gregory Peck,Robert Mitchum,Polly Bergen,Drama Thriller,cape fear,Gregory Peck Robert Mitchum Polly Bergen J. Lee Thompson Drama Thriller
1253,Robert Aldrich,Bette Davis,Joan Crawford,Victor Buono,Drama Horror Thriller,what ever happened to baby jane?,Bette Davis Joan Crawford Victor Buono Robert Aldrich Drama Horror Thriller
1254,Ishirō Honda,Tadao Takashima,Kenji Sahara,Yū Fujiki,Action Adventure Science Fiction,king kong vs. godzilla,Tadao Takashima Kenji Sahara Yū Fujiki Ishirō Honda Action Adventure Science Fiction
1255,Agnès Varda,Corinne Marchand,Antoine Bourseiller,Dominique Davray,Drama,cléo from 5 to 7,Corinne Marchand Antoine Bourseiller Dominique Davray Agnès Varda Drama
1256,Orson Welles,Anthony Perkins,Jeanne Moreau,Romy Schneider,Crime Drama Mystery,the trial,Anthony Perkins Jeanne Moreau Romy Schneider Orson Welles Crime Drama Mystery
1257,Lewis Milestone,Marlon Brando,Trevor Howard,Richard Harris,Adventure Drama History,mutiny on the bounty,Marlon Brando Trevor Howard Richard Harris Lewis Milestone Adventure Drama History
1258,John Ford,Carroll Baker,Lee J. Cobb,Henry Fonda,Western,how the west was won,Carroll Baker Lee J. Cobb Henry Fonda John Ford Western
1259,Akira Kurosawa,Toshirō Mifune,Tatsuya Nakadai,Keiju Kobayashi,Drama Action Comedy,sanjuro,Toshirō Mifune Tatsuya Nakadai Keiju Kobayashi Akira Kurosawa Drama Action Comedy
1260,Wolfgang Reitherman,Sebastian Cabot,Karl Swenson,Junius Matthews,Animation Family,the sword in the stone,Sebastian Cabot Karl Swenson Junius Matthews Wolfgang Reitherman Animation Family
1261,Terence Young,Sean Connery,Daniela Bianchi,Pedro Armendáriz,Action Thriller Adventure,from russia with love,Sean Connery Daniela Bianchi Pedro Armendáriz Terence Young Action Thriller Adventure
1262,Joseph L. Mankiewicz,Elizabeth Taylor,Rex Harrison,Richard Burton,Drama History Romance,cleopatra,Elizabeth Taylor Rex Harrison Richard Burton Joseph L. Mankiewicz Drama History Romance
1263,John Sturges,Steve McQueen,James Garner,Richard Attenborough,Adventure Drama History Thriller War,the great escape,Steve McQueen James Garner Richard Attenborough John Sturges Adventure Drama History Thriller War
1264,Alfred Hitchcock,Tippi Hedren,Rod Taylor,Jessica Tandy,Horror,the birds,Tippi Hedren Rod Taylor Jessica Tandy Alfred Hitchcock Horror
1265,Blake Edwards,David Niven,Peter Sellers,Claudia Cardinale,Comedy Crime,the pink panther,David Niven Peter Sellers Claudia Cardinale Blake Edwards Comedy Crime
1266,Don Chaffey,Todd Armstrong,Nancy Kovack,Gary Raymond,Adventure Family Fantasy,jason and the argonauts,Todd Armstrong Nancy Kovack Gary Raymond Don Chaffey Adventure Family Fantasy
1267,Federico Fellini,Marcello Mastroianni,Claudia Cardinale,Anouk Aimée,Fantasy Drama,8½,Marcello Mastroianni Claudia Cardinale Anouk Aimée Federico Fellini Fantasy Drama
1268,Jerry Lewis,Jerry Lewis,Stella Stevens,Del Moore,Comedy Romance Science Fiction,the nutty professor,Jerry Lewis Stella Stevens Del Moore Jerry Lewis Comedy Romance Science Fiction
1269,Stanley Kramer,Spencer Tracy,Milton Berle,Sid Caesar,Action Adventure Comedy,"it's a mad, mad, mad, mad world",Spencer Tracy Milton Berle Sid Caesar Stanley Kramer Action Adventure Comedy
1270,Andrew V. McLaglen,John Wayne,Maureen O'Hara,Patrick Wayne,Western Comedy,mclintock!,John Wayne Maureen O'Hara Patrick Wayne Andrew V. McLaglen Western Comedy
1271,Stanley Donen,Cary Grant,Audrey Hepburn,Walter Matthau,Comedy Mystery Romance,charade,Cary Grant Audrey Hepburn Walter Matthau Stanley Donen Comedy Mystery Romance
1272,Akira Kurosawa,Toshirō Mifune,Tatsuya Nakadai,Kyōko Kagawa,Crime Drama Mystery Thriller,high and low,Toshirō Mifune Tatsuya Nakadai Kyōko Kagawa Akira Kurosawa Crime Drama Mystery Thriller
1273,Peter Brook,James Aubrey,Tom Chapin,Hugh Edwards,Thriller Adventure Drama,lord of the flies,James Aubrey Tom Chapin Hugh Edwards Peter Brook Thriller Adventure Drama
1274,Francis Ford Coppola,Boris Karloff,Jack Nicholson,Sandra Knight,Horror Thriller,the terror,Boris Karloff Jack Nicholson Sandra Knight Francis Ford Coppola Horror Thriller
1275,John Ford,John Wayne,Elizabeth Allen,Lee Marvin,Adventure Comedy Romance,donovan's reef,John Wayne Elizabeth Allen Lee Marvin John Ford Adventure Comedy Romance
1276,Martin Ritt,Paul Newman,Melvyn Douglas,Patricia Neal,Western Drama,hud,Paul Newman Melvyn Douglas Patricia Neal Martin Ritt Western Drama
1277,Nicholas Ray,Charlton Heston,Ava Gardner,David Niven,Action Adventure Drama History,55 days at peking,Charlton Heston Ava Gardner David Niven Nicholas Ray Action Adventure Drama History
1278,Robert Wise,Julie Harris,Claire Bloom,Richard Johnson,Horror,the haunting,Julie Harris Claire Bloom Richard Johnson Robert Wise Horror
1279,Billy Wilder,Shirley MacLaine,Jack Lemmon,Lou Jacobi,Comedy Romance,irma la douce,Shirley MacLaine Jack Lemmon Lou Jacobi Billy Wilder Comedy Romance
1280,Robert Stevenson,Julie Andrews,Dick Van Dyke,David Tomlinson,Comedy Family Fantasy,mary poppins,Julie Andrews Dick Van Dyke David Tomlinson Robert Stevenson Comedy Family Fantasy
1281,Guy Hamilton,Sean Connery,Gert Fröbe,Honor Blackman,Adventure Action Thriller,goldfinger,Sean Connery Gert Fröbe Honor Blackman Guy Hamilton Adventure Action Thriller
1282,Stanley Kubrick,Peter Sellers,George C. Scott,Sterling Hayden,Drama Comedy War,dr. strangelove or: how i learned to stop worrying and love the bomb,Peter Sellers George C. Scott Sterling Hayden Stanley Kubrick Drama Comedy War
1283,Sergio Leone,Clint Eastwood,Marianne Koch,Gian Maria Volonté,Western,a fistful of dollars,Clint Eastwood Marianne Koch Gian Maria Volonté Sergio Leone Western
1284,Anthony Mann,Sophia Loren,Stephen Boyd,Christopher Plummer,Drama History War,the fall of the roman empire,Sophia Loren Stephen Boyd Christopher Plummer Anthony Mann Drama History War
